recording_id,frame_idx,boll_id,distance_m,depth_valid_px,mask_pix,H_aa_cm,W_aa_cm,H_rot_cm,W_rot_cm,area_cm2,ok_mask_size,ok_distance,ok_depth_coverage
handheld_2,167,10,0.525,100390,100390,31.223,27.228,27.053,18.067,328.389,1,1,1
handheld_2,167,13,0.525,35656,35656,14.182,11.841,14.523,10.982,116.635,1,1,1
handheld_2,167,24,0.517,6581,6717,5.012,8.112,8.054,4.956,21.308,1,1,1
handheld_2,167,35,0.525,24856,24856,11.151,9.896,10.924,9.837,81.307,1,1,1
handheld_2,168,10,0.334,17546,17618,7.349,20.998,7.305,4.799,23.325,1,1,1
handheld_2,168,13,1.651,34551,34732,38.664,38.136,38.49,37.951,1123.578,1,1,1
handheld_2,168,17,0.51,11333,11333,11.61,19.115,7.504,7.38,34.984,1,1,1
handheld_2,168,20,0.51,21062,21062,11.721,9.002,11.234,7.822,65.016,1,1,1
handheld_2,168,21,0.51,16553,16553,11.333,19.06,10.264,7.174,51.097,1,1,1
handheld_2,168,24,0.51,17376,17376,11.166,7.279,9.417,7.727,53.638,1,1,1
handheld_2,168,26,0.51,16005,16005,10.999,8.002,8.313,8.276,49.405,1,1,1
handheld_2,168,32,0.51,16234,16234,11.11,7.724,8.923,7.857,50.112,1,1,1
handheld_2,168,35,0.51,12244,12244,8.499,7.168,7.846,7.322,37.796,1,1,1
handheld_2,169,10,0.554,28699,28786,14.724,36.036,14.804,8.627,104.853,1,1,1
handheld_2,169,13,1.035,20322,20542,14.769,24.922,24.806,14.658,261.158,1,1,1
handheld_2,169,17,0.554,15566,15566,12.129,8.149,8.922,8.252,56.699,1,1,1
handheld_2,169,20,0.554,21573,21573,12.793,10.08,11.945,9.043,78.58,1,1,1
handheld_2,169,21,0.554,18209,18209,12.25,9.356,9.945,9.146,66.326,1,1,1
handheld_2,169,24,0.554,18068,18068,13.457,8.088,11.077,8.445,65.813,1,1,1
handheld_2,169,26,0.554,17096,17096,12.129,8.088,9.396,9.095,62.272,1,1,1
handheld_2,169,32,0.554,16784,16784,12.19,8.088,9.257,8.445,61.136,1,1,1
handheld_2,169,35,0.554,16377,16377,12.129,8.088,9.146,8.935,59.653,1,1,1
handheld_2,170,10,0.568,27881,27963,20.169,27.354,19.321,7.517,107.068,1,1,1
handheld_2,170,20,0.582,14044,14044,10.777,21.307,10.366,7.625,56.457,1,1,1
handheld_2,170,21,0.582,14272,14272,7.861,10.526,10.343,7.655,57.373,1,1,1
handheld_2,170,24,0.582,10805,10805,7.861,8.434,8.336,7.677,43.436,1,1,1
handheld_2,170,32,0.582,9113,9113,7.734,8.497,8.391,5.411,36.634,1,1,1
handheld_2,170,35,0.582,8691,8691,6.213,8.37,8.288,5.585,34.938,1,1,1
handheld_2,171,10,0.595,34218,34218,27.415,15.689,17.097,8.66,143.77,1,1,1
handheld_2,171,21,0.575,10187,10187,9.207,7.769,7.601,7.409,39.972,1,1,1
handheld_2,172,10,0.575,4170,4170,18.915,6.014,7.584,3.474,16.363,1,1,1
handheld_2,172,17,0.482,12429,12429,8.61,6.46,8.559,6.406,34.27,1,1,1
handheld_2,172,2,0.482,12866,12866,8.61,6.46,8.559,6.406,35.475,1,1,1
handheld_2,172,21,0.575,4685,4685,6.952,5.012,7.835,3.536,18.383,1,1,1
handheld_2,172,24,0.279,10470,10470,4.893,3.557,4.196,2.909,9.672,1,1,1
handheld_2,172,32,0.279,10515,10515,4.467,3.557,4.187,2.915,9.714,1,1,1
handheld_2,172,8,0.575,4347,4347,26.117,32.202,7.769,3.479,17.057,1,1,1
handheld_2,173,37,0.575,25724,25724,16.347,26.501,14.338,7.868,100.938,1,1,1
handheld_2,174,10,0.609,26106,26106,22.687,28.333,17.946,12.304,114.909,1,1,1
handheld_2,174,13,0.609,19317,19317,19.901,22.693,16.093,9.917,85.026,1,1,1
handheld_2,174,21,0.567,9270,14340,15.564,35.275,11.166,8.176,54.713,1,1,1
handheld_2,174,24,0.609,28793,28793,21.095,16.124,21.092,12.096,126.736,1,1,1
handheld_2,174,32,0.609,2617,2617,7.562,8.891,4.271,3.81,11.519,1,1,1
handheld_2,174,37,0.609,23452,23452,12.471,14.93,16.156,10.249,103.227,1,1,1
handheld_2,175,10,0.65,23739,23739,19.541,25.213,18.688,12.229,119.033,1,1,1
handheld_2,175,11,0.65,4184,4184,18.196,28.116,4.096,2.553,20.98,1,1,1
handheld_2,175,13,0.65,21241,21241,20.107,21.388,19.405,12.04,106.508,1,1,1
handheld_2,175,21,0.492,11338,11642,14.898,17.744,6.875,6.585,33.445,1,1,1
handheld_2,175,24,0.65,22627,22627,19.683,13.244,19.11,12.126,113.457,1,1,1
handheld_2,175,32,0.65,23168,23168,20.391,13.81,19.654,12.721,116.17,1,1,1
handheld_2,175,37,0.65,26468,26468,14.019,15.722,14.584,14.191,132.717,1,1,1
handheld_2,176,10,0.703,20568,20568,18.607,23.668,18.477,11.923,120.637,1,1,1
handheld_2,176,11,0.703,6936,6936,17.612,24.128,7.719,6.647,40.682,1,1,1
handheld_2,176,13,0.703,18601,18601,19.067,23.438,18.847,11.691,109.1,1,1,1
handheld_2,176,2,0.303,3974,3974,3.828,2.146,3.796,2.113,4.33,1,1,1
handheld_2,176,21,0.703,6862,6862,12.635,7.889,7.741,7.043,40.248,1,1,1
handheld_2,176,24,0.703,19495,19495,18.914,13.021,18.92,12.312,114.344,1,1,1
handheld_2,176,29,0.303,4153,4153,7.162,6.372,3.829,1.981,4.525,1,1,1
handheld_2,176,32,0.703,20081,20081,19.22,13.404,18.293,12.63,117.781,1,1,1
handheld_2,176,37,0.703,21934,21934,13.63,16.238,15.794,11.937,128.649,1,1,1
handheld_2,177,10,0.666,33664,33706,20.602,30.84,29.675,11.152,177.433,1,1,1
handheld_2,177,11,0.666,9126,9126,14.364,8.2,9.19,7.369,48.041,1,1,1
handheld_2,177,13,0.691,7061,7115,16.107,23.038,9.19,3.971,40.319,1,1,1
handheld_2,177,21,0.666,10013,10013,13.783,7.692,9.813,7.591,52.71,1,1,1
handheld_2,177,24,0.691,5208,5307,6.774,8.056,7.979,6.7,30.074,1,1,1
handheld_2,177,26,0.314,1540,1586,2.086,8.929,1.813,1.197,1.856,1,1,1
handheld_2,177,29,0.666,12939,12939,8.415,11.756,10.286,8.696,68.113,1,1,1
handheld_2,177,32,0.691,5535,5644,6.774,9.185,8.205,6.7,31.983,1,1,1
handheld_2,177,8,0.314,2416,2464,3.625,12.556,2.258,1.163,2.883,1,1,1
handheld_2,178,10,0.469,39508,39508,13.078,21.871,16.759,12.467,103.136,1,1,1
handheld_2,178,11,0.635,9871,9871,15.355,13.353,8.313,7.502,47.238,1,1,1
handheld_2,178,13,0.469,16420,16420,11.443,14.768,7.562,6.54,42.865,1,1,1
handheld_2,178,17,0.469,14598,14598,13.589,14.768,7.664,6.387,38.108,1,1,1
handheld_2,178,21,0.385,9877,9877,7.968,4.782,5.535,4.622,17.375,1,1,1
handheld_2,178,26,0.487,6978,6978,6.206,15.229,5.367,4.885,19.641,1,1,1
handheld_2,178,29,0.648,5219,5298,5.153,8.825,7.624,2.612,26.402,1,1,1
handheld_2,178,32,0.648,22057,22072,16.799,22.734,18.44,11.07,109.994,1,1,1
handheld_2,178,35,0.469,18197,18276,9.451,14.972,7.562,6.336,47.71,1,1,1
handheld_2,178,8,0.487,7210,7210,8.434,24.09,5.788,5.151,20.294,1,1,1
handheld_2,179,10,0.452,7797,7845,16.296,11.967,6.007,3.841,19.022,1,1,1
handheld_2,179,13,0.452,6974,7020,6.056,3.841,6.007,3.792,17.021,1,1,1
handheld_2,179,17,0.452,7595,7643,6.105,9.259,6.057,3.841,18.532,1,1,1
handheld_2,179,8,0.536,145687,145687,25.28,41.172,40.527,22.385,496.741,1,1,1
handheld_2,180,10,0.47,9659,9659,29.693,14.748,7.447,3.462,25.323,1,1,1
handheld_2,180,13,0.47,10962,10969,9.42,9.115,7.849,3.747,28.757,1,1,1
handheld_2,180,29,0.417,2872,2885,2.226,5.316,3.543,2.181,5.954,1,1,1
handheld_2,180,8,0.562,177928,177928,30.363,45.129,42.334,29.895,666.954,1,1,1
handheld_2,181,10,0.316,1979,1979,3.717,11.396,2.507,1.492,2.345,1,1,1
handheld_2,181,8,0.583,165454,165781,27.814,43.131,43.061,27.12,668.73,1,1,1
handheld_2,182,10,0.312,3282,3282,3.772,12.442,2.934,2.455,3.792,1,1,1
handheld_2,182,8,0.578,164865,165225,25.183,44.462,44.392,25.124,655.105,1,1,1
handheld_2,183,10,0.498,12395,12395,21.318,19.425,10.507,4.372,36.482,1,1,1
handheld_2,183,13,0.484,8459,8459,12.178,7.277,5.947,3.166,23.517,1,1,1
handheld_2,183,8,0.528,169990,170224,25.305,42.169,40.667,25.252,563.207,1,1,1
handheld_2,184,10,0.464,19347,19347,24.411,13.65,9.851,5.543,49.434,1,1,1
handheld_2,184,13,0.464,16760,16760,7.733,12.032,9.85,5.537,42.824,1,1,1
handheld_2,184,17,0.464,18992,18992,7.834,13.802,9.957,5.476,48.527,1,1,1
handheld_2,184,8,0.489,126937,126937,22.371,37.189,36.525,19.003,360.234,1,1,1
handheld_2,185,10,0.485,7116,7116,6.604,18.39,6.563,4.252,19.865,1,1,1
handheld_2,185,13,0.482,6770,6885,3.833,10.293,6.616,3.781,18.984,1,1,1
handheld_2,185,17,0.492,11785,11898,13.344,8.738,6.753,3.806,34.181,1,1,1
handheld_2,185,32,0.487,59259,59259,16.869,30.139,21.398,12.768,166.798,1,1,1
handheld_2,185,8,0.478,82670,82670,16.557,31.197,31.704,15.271,224.173,1,1,1
handheld_2,186,10,0.373,7329,7329,4.754,3.82,4.79,3.464,12.102,1,1,1
handheld_2,186,11,0.384,2930,3033,1.84,16.15,4.392,1.799,5.308,1,1,1
handheld_2,186,13,0.374,8091,8182,8.759,11.084,3.727,3.335,13.583,1,1,1
handheld_2,186,17,0.373,6015,6015,8.166,9.388,3.832,3.435,9.932,1,1,1
handheld_2,186,21,0.384,4758,4895,6.316,11.171,6.484,1.757,8.566,1,1,1
handheld_2,186,24,0.384,4980,5128,10.08,16.192,6.526,1.799,8.974,1,1,1
handheld_2,186,26,0.373,6778,6781,8.776,10.12,4.797,3.406,11.197,1,1,1
handheld_2,186,29,0.358,6921,6989,2.574,5.929,5.889,2.535,10.631,1,1,1
handheld_2,186,32,0.384,14943,15114,6.901,7.322,7.279,6.861,26.45,1,1,1
handheld_2,186,37,0.601,3603,3666,13.747,5.304,6.98,4.326,15.715,1,1,1
handheld_2,186,8,0.384,28183,28527,9.955,33.095,15.98,6.777,49.923,1,1,1
handheld_2,187,10,0.597,35249,35249,17.883,33.239,25.883,10.917,149.099,1,1,1
handheld_2,187,31,0.425,257,11432,11.434,14.957,9.26,4.121,24.506,1,1,0
handheld_2,187,32,0.597,3477,3477,12.225,12.489,5.141,4.088,14.707,1,1,1
handheld_2,187,37,0.597,15956,15956,9.624,20.62,13.266,7.225,67.492,1,1,1
handheld_2,187,8,0.597,127758,127943,27.052,40.98,40.909,17.82,541.183,1,1,1
handheld_2,187,9,0.425,324,11262,9.027,7.826,8.936,4.26,24.142,1,1,0
handheld_2,188,10,0.297,6089,6096,11.484,10.614,4.002,2.016,6.382,1,1,1
handheld_2,188,17,0.535,6590,6590,10.082,12.358,9.437,3.644,22.386,1,1,1
handheld_2,188,21,0.397,7213,7213,4.541,4.499,4.69,3.646,13.492,1,1,1
handheld_2,188,24,0.397,7138,7138,4.584,4.499,4.697,3.756,13.352,1,1,1
handheld_2,188,27,0.699,7105,7312,6.548,40.746,15.306,4.188,42.4,1,1,1
handheld_2,188,32,0.544,134956,134956,32.353,25.961,32.002,21.216,473.99,1,1,1
handheld_2,188,37,0.699,7324,7501,10.203,38.385,14.688,4.208,43.496,1,1,1
handheld_2,188,8,0.538,143206,143206,32.289,40.095,32.236,20.982,491.932,1,1,1
handheld_2,189,10,0.4,10007,10007,5.621,9.065,5.15,3.907,19.002,1,1,1
handheld_2,189,2,0.454,10639,11360,4.846,9.596,7.815,4.649,27.789,1,1,1
handheld_2,189,20,0.454,9332,9825,5.39,12.762,6.776,4.402,24.034,1,1,1
handheld_2,189,21,0.38,8110,8110,5.257,4.596,4.92,3.556,13.898,1,1,1
handheld_2,189,24,0.381,8596,8596,5.229,4.649,5.019,3.815,14.809,1,1,1
handheld_2,189,27,0.454,9991,10671,4.5,7.469,7.419,4.451,26.103,1,1,1
handheld_2,189,31,0.454,9448,10129,4.698,6.332,6.281,4.649,24.778,1,1,1
handheld_2,189,32,0.586,3434,3510,15.383,59.507,3.37,3.102,14.305,1,1,1
handheld_2,189,37,0.713,39482,39482,18.795,22.451,19.491,18.195,238.209,1,1,1
handheld_2,189,8,0.586,15455,15548,13.468,74.83,7.916,6.703,63.365,1,1,1
handheld_2,189,9,0.454,9756,10472,4.5,7.568,6.331,4.451,25.617,1,1,1
handheld_2,190,10,0.335,24564,24646,9.633,22.484,11.188,4.64,32.826,1,1,1
handheld_2,190,13,0.629,20285,20285,16.649,11.514,11.424,10.823,95.248,1,1,1
handheld_2,190,17,0.55,10767,10871,15.456,22.053,6.651,6.531,39.028,1,1,1
handheld_2,190,20,0.438,14416,14515,5.773,6.92,6.871,5.726,33.048,1,1,1
handheld_2,190,21,0.262,1186,1252,0.913,1.884,1.855,0.885,1.02,1,1,1
handheld_2,190,24,0.556,7414,7414,9.024,6.421,7.465,5.943,27.201,1,1,1
handheld_2,190,27,0.438,15118,15223,6.059,7.874,6.823,6.012,34.66,1,1,1
handheld_2,190,29,0.629,18418,18418,10.277,11.102,10.729,9.989,86.481,1,1,1
handheld_2,190,31,0.438,13809,13898,5.868,6.824,6.776,5.821,31.643,1,1,1
handheld_2,190,32,0.335,23908,23987,9.816,8.286,10.995,4.508,31.948,1,1,1
handheld_2,190,35,0.629,18143,18143,10.14,11.102,10.641,10.095,85.19,1,1,1
handheld_2,190,8,0.335,24732,24814,18.646,25.222,10.951,4.723,33.05,1,1,1
handheld_2,190,9,0.438,14747,14846,5.964,7.874,6.823,5.869,33.802,1,1,1
handheld_2,191,10,0.484,10973,11023,8.066,19.617,9.409,5.563,30.646,1,1,1
handheld_2,191,13,0.855,23023,23023,16.764,16.582,16.952,15.99,199.744,1,1,1
handheld_2,191,17,0.335,16264,16311,5.692,15.403,5.781,4.516,21.724,1,1,1
handheld_2,191,24,0.334,12710,12745,5.712,4.294,4.941,4.22,16.874,1,1,1
handheld_2,191,26,0.302,13843,13872,5.099,4.442,5.236,4.031,15.015,1,1,1
handheld_2,191,32,0.335,9779,9816,5.583,16.316,4.27,3.868,13.074,1,1,1
handheld_2,191,35,0.302,9522,9544,4.408,4.278,4.216,3.728,10.331,1,1,1
handheld_2,191,8,0.658,36541,36541,28.167,33.051,20.602,14.181,187.764,1,1,1
handheld_2,192,13,0.575,26752,26752,13.153,12.217,13.756,11.188,104.971,1,1,1
handheld_2,193,13,10.028,29805,29805,261.059,211.967,253.572,215.65,35571.076,1,0,1
handheld_2,194,13,0.486,10081,10165,8.682,4.872,6.883,4.818,28.494,1,1,1
handheld_2,196,10,0.677,11777,11874,10.766,10.179,12.469,8.525,64.588,1,1,1
handheld_2,196,20,0.856,14039,14039,10.816,16.415,15.234,10.239,122.085,1,1,1
handheld_2,196,24,0.333,782,786,3.011,0.472,2.975,0.435,1.034,1,1,1
handheld_2,196,27,0.856,14104,14104,10.816,15.669,15.495,10.342,122.65,1,1,1
handheld_2,197,10,0.557,34823,35422,20.75,23.729,21.976,9.227,130.426,1,1,1
handheld_2,197,11,0.295,12123,12123,5.784,3.471,4.749,3.702,12.521,1,1,1
handheld_2,197,20,3.321,17017,17017,47.026,66.579,65.075,44.753,2227.409,1,0,1
handheld_2,197,21,0.377,8516,9239,4.558,4.806,4.636,4.294,15.584,1,1,1
handheld_2,197,27,3.321,16899,16899,47.026,66.579,63.177,45.869,2211.964,1,0,1
handheld_2,197,32,0.377,9581,12361,6.529,14.089,4.702,3.961,20.85,1,1,1
handheld_2,197,8,0.557,48689,62289,20.75,55.712,27.481,20.144,229.351,1,1,1
handheld_2,198,10,1.024,14541,22026,16.954,26.666,26.55,16.845,274.104,1,1,1
handheld_2,198,11,0.308,9911,9911,5.502,2.953,5.482,2.905,11.158,1,1,1
handheld_2,198,20,3.583,14614,14614,46.053,67.147,65.987,43.481,2226.599,1,0,1
handheld_2,198,21,0.37,7301,7301,4.353,3.951,4.218,3.642,11.862,1,1,1
handheld_2,198,27,3.583,14471,14471,46.053,66.757,65.374,43.328,2204.811,1,0,1
handheld_2,198,32,1.024,12642,18938,16.842,29.566,21.753,16.733,235.675,1,1,1
handheld_2,198,8,1.024,27887,34932,30.227,50.988,24.988,16.845,434.713,1,1,1
handheld_2,199,10,0.7015,11944,12046,11.614,10.548,12.57,9.497,70.352,1,1,1
handheld_2,199,11,0.302,10926,11244,4.507,3.85,4.474,3.816,12.171,1,1,1
handheld_2,200,13,1.503,37310,37310,41.256,35.209,40.721,35.355,1000.282,1,1,1
handheld_2,201,13,0.786,39979,40009,23.373,29.717,22.704,18.273,293.347,1,1,1
handheld_2,202,13,0.786,34060,34060,22.003,16.7,20.833,16.831,249.729,1,1,1
handheld_2,203,13,0.337,33324,33324,9.25,6.866,8.96,6.978,44.915,1,1,1
handheld_2,204,13,0.321,26609,36104,9.65,6.645,9.245,6.673,44.151,1,1,1
handheld_2,204,29,0.321,4244,4244,4.755,18.607,3.822,2.321,5.19,1,1,1
handheld_2,205,13,0.775,36774,36774,22.033,17.395,20.795,17.419,262.134,1,1,1
handheld_2,206,10,0.622,13549,13549,12.263,35.715,10.745,7.712,62.211,1,1,1
handheld_2,206,13,1.726,33442,33562,38.165,39.492,38.8,38.172,1186.612,1,1,1
handheld_2,206,17,0.626,5362,5362,17.388,64.592,7.636,4.188,24.938,1,1,1
handheld_2,206,20,0.888,21407,21413,18.668,25.543,20.3,12.958,200.393,1,1,1
handheld_2,206,21,0.621,1087,1154,1.962,4.533,4.465,1.894,5.282,1,1,1
handheld_2,206,24,0.622,14556,14556,12.602,10.03,10.611,9.355,66.835,1,1,1
handheld_2,206,27,0.622,27542,27626,19.038,28.464,19.858,10.91,126.846,1,1,1
handheld_2,206,29,0.311,6549,6549,4.607,10.064,3.625,3.445,7.518,1,1,1
handheld_2,206,32,0.622,23849,23854,21.274,46.491,18.659,9.169,109.527,1,1,1
handheld_2,207,10,0.678,15464,15464,16.986,20.832,11.667,10.716,84.365,1,1,1
handheld_2,207,17,0.678,6637,6647,24.075,18.911,10.264,5.24,36.263,1,1,1
handheld_2,207,20,0.802,14982,15222,7.6,18.176,18.086,7.514,116.198,1,1,1
handheld_2,207,21,0.317,7615,7680,2.935,4.594,4.559,2.901,9.159,1,1,1
handheld_2,207,24,0.678,10870,10870,15.583,7.978,16.034,6.329,59.302,1,1,1
handheld_2,207,26,0.317,7318,7385,2.9,6.942,4.628,2.866,8.807,1,1,1
handheld_2,207,27,0.678,41942,41982,29.319,36.715,29.39,12.507,229.035,1,1,1
handheld_2,207,32,0.317,5826,5898,8.322,5.215,4.8,2.866,7.034,1,1,1
handheld_2,208,10,0.693,15578,15578,11.172,17.14,13.293,9.936,88.789,1,1,1
handheld_2,208,17,0.693,7930,7930,33.44,10.873,12.05,6.195,45.198,1,1,1
handheld_2,208,21,0.306,13469,13469,5.233,4.668,4.837,3.984,14.968,1,1,1
handheld_2,208,24,0.693,17343,17343,17.512,8.532,17.44,8.456,98.848,1,1,1
handheld_2,208,26,0.306,13114,13114,5.066,4.668,4.674,3.931,14.573,1,1,1
handheld_2,208,27,0.693,54623,54623,32.609,17.367,30.506,16.94,311.33,1,1,1
handheld_2,208,32,0.306,12800,12800,5.166,4.601,4.808,3.841,14.224,1,1,1
handheld_2,208,37,0.571,11943,11943,29.419,38.448,6.593,5.369,46.213,1,1,1
handheld_2,209,10,0.803,19206,19206,13.732,22.223,22.187,13.442,146.976,1,1,1
handheld_2,209,17,0.803,13821,13821,44.258,16.361,16.899,8.595,105.767,1,1,1
handheld_2,209,21,0.536,15062,15062,9.75,8.877,9.245,7.227,51.356,1,1,1
handheld_2,209,26,0.536,15101,15101,9.633,8.935,9.062,7.421,51.489,1,1,1
handheld_2,209,27,0.803,79507,79596,38.66,24.323,38.452,23.994,609.118,1,1,1
handheld_2,209,32,0.536,14781,14781,9.692,8.818,9.092,7.395,50.398,1,1,1
handheld_2,209,37,0.536,14962,14962,9.633,8.818,9.14,7.445,51.015,1,1,1
handheld_2,210,10,0.801,10507,10507,12.564,14.924,18.884,9.274,80.006,1,1,1
handheld_2,210,17,2.897,15384,15464,164.72,107.951,55.512,35.833,1540.274,1,0,1
handheld_2,210,21,0.589,17070,17070,11.356,10.717,10.781,8.654,70.282,1,1,1
handheld_2,210,26,0.589,16994,16994,10.907,10.781,10.724,8.674,69.969,1,1,1
handheld_2,210,27,0.801,91367,91568,33.416,29.586,33.421,28.981,697.249,1,1,1
handheld_2,210,32,0.589,16822,16822,10.971,10.781,10.769,8.62,69.261,1,1,1
handheld_2,210,37,0.589,16766,16766,11.163,10.717,10.742,8.557,69.03,1,1,1
handheld_2,211,10,0.801,18536,18536,14.134,19.811,20.281,13.172,141.143,1,1,1
handheld_2,211,17,0.801,15435,15550,44.061,11.957,14.764,10.57,118.406,1,1,1
handheld_2,211,21,0.589,17644,17644,11.484,10.91,10.901,8.605,72.645,1,1,1
handheld_2,211,26,0.589,17394,17394,11.227,10.846,10.868,8.596,71.616,1,1,1
handheld_2,211,27,0.801,89999,90229,32.718,29.411,32.946,28.952,687.053,1,1,1
handheld_2,211,32,0.589,17176,17176,11.227,10.781,10.894,8.539,70.718,1,1,1
handheld_2,211,37,0.589,17179,17179,11.163,10.846,10.885,8.53,70.731,1,1,1
handheld_2,212,10,2.668,16851,16851,41.267,70.058,69.81,40.779,1423.563,1,0,1
handheld_2,212,17,2.668,12294,12294,118.279,82.267,49.018,29.027,1038.59,1,0,1
handheld_2,212,21,0.304,13722,13722,5.166,5.002,5.071,3.724,15.05,1,1,1
handheld_2,212,26,0.305,14123,14123,5.183,5.051,5.0,4.119,15.592,1,1,1
handheld_2,212,27,2.668,69733,69763,122.347,80.232,120.371,78.211,5893.537,1,0,1
handheld_2,212,32,0.304,13836,13836,5.166,4.968,5.045,3.838,15.175,1,1,1
handheld_2,212,37,0.304,13741,13741,5.166,4.935,5.062,3.838,15.071,1,1,1
handheld_2,213,17,1.144,19336,19336,19.688,51.479,38.541,13.266,300.329,1,1,1
handheld_2,213,21,0.344,11232,11232,5.208,4.685,5.033,4.006,15.774,1,1,1
handheld_2,213,26,0.346,11457,11457,5.201,4.939,4.996,4.243,16.278,1,1,1
handheld_2,213,27,1.144,35094,35094,56.822,49.485,29.92,27.082,545.085,1,1,1
handheld_2,213,32,0.343,11128,11128,5.156,4.896,4.923,4.174,15.538,1,1,1
handheld_2,213,37,0.343,11178,11178,5.118,6.054,4.967,4.142,15.607,1,1,1
handheld_2,214,11,2.504,10479,10479,42.821,37.65,34.252,31.788,779.772,1,0,1
handheld_2,214,13,2.504,11849,11849,33.548,37.377,37.452,29.889,881.718,1,0,1
handheld_2,214,17,2.504,3909,3909,42.003,78.028,37.774,15.343,290.88,1,0,1
handheld_2,214,2,0.593,3280,3294,10.141,13.698,5.229,3.351,13.747,1,1,1
handheld_2,214,20,2.504,12443,12443,34.639,37.65,37.487,30.82,925.919,1,0,1
handheld_2,214,21,2.504,5070,5070,25.366,35.74,25.742,13.127,377.273,1,0,1
handheld_2,214,26,2.504,4611,4611,25.093,35.195,25.466,12.429,343.118,1,0,1
handheld_2,214,27,2.504,122351,122351,113.736,212.259,162.805,67.542,9104.485,1,0,1
handheld_2,214,29,2.504,11591,11591,37.366,110.222,36.297,30.039,862.519,1,0,1
handheld_2,214,31,2.504,10940,10940,34.366,68.752,36.247,29.211,814.076,1,0,1
handheld_2,214,32,2.504,4697,4697,24.82,35.74,25.149,12.647,349.517,1,0,1
handheld_2,215,10,4.13,7493,7493,133.608,162.446,44.158,17.308,1516.824,1,0,1
handheld_2,215,11,0.268,10926,11227,4.116,3.621,4.087,2.978,9.57,1,1,1
handheld_2,215,13,4.13,12883,12883,58.032,60.749,60.735,52.797,2607.932,1,0,1
handheld_2,215,17,0.442,24057,24057,13.047,35.204,10.106,8.437,55.778,1,1,1
handheld_2,215,2,0.579,2718,2718,3.532,4.605,3.948,3.724,10.814,1,1,1
handheld_2,215,20,4.13,14002,14002,58.932,100.348,66.93,53.292,2834.454,1,0,1
handheld_2,215,27,0.442,22432,22432,8.329,16.518,9.502,8.547,52.011,1,1,1
handheld_2,215,29,4.13,12913,12913,57.132,187.196,61.877,52.11,2614.005,1,0,1
handheld_2,215,31,4.13,12843,12843,58.032,61.199,61.218,53.034,2599.835,1,0,1
handheld_2,215,32,0.442,22824,22824,8.473,10.258,9.296,8.498,52.919,1,1,1
handheld_2,215,37,0.442,21718,21718,8.329,21.045,9.313,8.318,50.355,1,1,1
handheld_2,215,9,4.13,11937,11937,55.783,62.099,60.781,52.052,2416.432,1,0,1
handheld_2,216,10,0.368,6274,6274,7.255,8.5,4.814,2.732,10.084,1,1,1
handheld_2,216,13,4.711,15494,15494,71.84,79.047,76.472,65.491,4081.022,1,0,1
handheld_2,216,17,0.409,25175,25175,9.846,11.23,9.648,8.187,49.98,1,1,1
handheld_2,216,2,0.551,2962,2962,3.421,4.563,4.069,3.589,10.673,1,1,1
handheld_2,216,20,4.711,16679,16679,72.866,90.853,82.786,67.311,4393.144,1,0,1
handheld_2,216,27,4.711,13273,13273,68.248,80.587,77.472,59.382,3496.025,1,0,1
handheld_2,216,29,4.711,14453,14453,70.301,208.911,73.021,68.893,3806.83,1,0,1
handheld_2,216,31,4.711,15186,15186,71.327,82.64,79.361,65.66,3999.897,1,0,1
handheld_2,216,32,0.409,25293,25293,8.286,10.561,9.592,8.119,50.214,1,1,1
handheld_2,216,37,0.409,25545,25545,9.89,24.198,9.653,8.187,50.714,1,1,1
handheld_2,216,9,4.711,16153,16153,71.84,89.313,80.83,67.793,4254.599,1,0,1
handheld_2,217,13,3.533,19716,19716,59.264,72.754,61.422,59.856,2920.689,1,0,1
handheld_2,217,17,0.382,20138,20248,4.743,10.863,10.57,4.703,35.066,1,1,1
handheld_2,217,2,0.505,3459,3459,3.3,4.677,4.586,3.098,10.469,1,1,1
handheld_2,217,20,3.533,20902,20902,59.264,75.064,64.584,62.641,3096.381,1,0,1
handheld_2,217,27,3.533,18645,18645,58.109,63.131,62.582,55.578,2762.033,1,0,1
handheld_2,217,29,3.533,19051,19051,58.109,155.517,64.689,56.235,2822.177,1,0,1
handheld_2,217,31,3.533,19870,19870,58.494,72.754,65.72,57.126,2943.502,1,0,1
handheld_2,217,32,0.374,19491,19576,4.685,10.35,10.308,4.645,32.497,1,1,1
handheld_2,217,37,0.382,20416,20525,5.118,10.863,10.612,4.703,35.546,1,1,1
handheld_2,217,9,3.533,20945,20945,58.879,75.064,65.669,61.903,3102.751,1,0,1
handheld_2,218,13,3.29,23815,23815,62.355,64.882,64.533,59.013,3059.297,1,0,1
handheld_2,218,17,0.341,13167,13270,3.454,10.292,6.278,3.418,18.313,1,1,1
handheld_2,218,2,0.468,4051,4051,3.364,4.793,4.731,2.987,10.53,1,1,1
handheld_2,218,20,3.29,26000,26000,62.355,77.07,66.253,64.294,3339.984,1,0,1
handheld_2,218,27,3.29,23547,23547,61.997,64.524,63.849,58.861,3024.869,1,0,1
handheld_2,218,29,3.29,23466,23466,61.997,139.802,63.861,58.7,3014.464,1,0,1
handheld_2,218,31,3.29,23762,23762,61.997,65.241,64.298,58.88,3052.488,1,0,1
handheld_2,218,32,0.341,13978,14097,3.454,10.255,6.315,3.418,19.454,1,1,1
